Tabelle: 12521-0002
Foreigners: Germany, reference date, sex/age years/marital;;;;
status, country groups/citizenship;;;;
Statistics of foreigners;;;;;;;
Germany;;;;;;;
Foreigners (number);;;;;;;
;;Sex;;;;;
;;Male;;Female;;Total;
;EC-12 third countries (until 1994-12-31);2745479;e;2743204;e;5488683;e
;EC-10 (until 1985-12-31);682729;e;533761;e;1216490;e
;EC-10 third countries (until 1985-12-31);2863931;e;2850475;e;5714406;e
;EC-9 (until 1980-12-31);528220;e;404586;e;932806;e
;EC-9 third countries (until 1980-12-31);3018440;e;2979650;e;5998090;e
;EEC-6 (until 1972-12-31);454130;e;351423;e;805553;e
;EEC-6 third countries (until 1972-12-31);3092530;e;3032813;e;6125343;e
;Africa;155402;e;120232;e;275634;e
;North Africa;70882;e;46706;e;117588;e
;West Africa;42944;e;30209;e;73153;e
;Central Africa;16447;e;13863;e;30310;e
;East Africa;17260;e;22211;e;39471;e
;Southern Africa;7869;e;7243;e;15112;e
;America;103184;e;120477;e;223661;e
;North America;64060;e;51519;e;115579;e
;Central America and Caribbean;12916;e;18933;e;31849;e
;South America;26208;e;50025;e;76233;e
;Asia;416384;e;435906;e;852290;e
;South West Asia;152620;e;117988;e;270608;e
;South and South East Asia;132457;e;169976;e;302433;e
;East and Central Asia;131307;e;147942;e;279249;e
;Australia and Oceania;7114;e;5959;e;13073;e
;Countries of origin of foreign workers;1931380;e;1705495;e;3636875;e
;Territory of former Yugoslavia;463333;e;450168;e;913501;e
;Territory of former Serbia and Montenegro;206773;e;197917;e;404690;e
;Territory of the former Soviet Union;200797;e;313514;e;514311;e
;Territory of former Czechoslovakia;29312;e;43692;e;73004;e
;United Kingdom incl. British overseas territories;-;;-;;-;
2012-12-31;Total;3711325;e;3502383;e;7213708;e
;videlicet:;;;;;;
;Europe;2958320;e;2768582;e;5726902;e
;EU-27 (since 2020-02-01);-;;-;;-;
;EU-27 third countries (since 2020-02-01);-;;-;;-;
;EU-28 (until 2020-01-31);1627787;e;1422624;e;3050411;e
;EU-28 third countries (until 2020-01-31);2083538;e;2079759;e;4163297;e
;EU-27 (until 2013-06-30);1518048;e;1307392;e;2825440;e
;EU-27 third countries (until 2013-06-30);2193277;e;2194991;e;4388268;e
;EU-25 (until 2006-12-31);1346007;e;1155648;e;2501655;e
;EU-25 third countries (until 2006-12-31);2365318;e;2346735;e;4712053;e
;EU-15 (until 2004-04-30);933681;e;763486;e;1697167;e
;EU-15 third countries (until 2004-04-30);2777644;e;2738897;e;5516541;e
;EC-12 (until 1994-12-31);829223;e;660646;e;1489869;e
;EC-12 third countries (until 1994-12-31);2882102;e;2841737;e;5723839;e
;EC-10 (until 1985-12-31);701864;e;547214;e;1249078;e
;EC-10 third countries (until 1985-12-31);3009461;e;2955169;e;5964630;e
;EC-9 (until 1980-12-31);539149;e;411675;e;950824;e
;EC-9 third countries (until 1980-12-31);3172176;e;3090708;e;6262884;e
;EEC-6 (until 1972-12-31);463219;e;357395;e;820614;e
;EEC-6 third countries (until 1972-12-31);3248106;e;3144988;e;6393094;e
;Africa;162607;e;125347;e;287954;e
;North Africa;74107;e;48764;e;122871;e
;West Africa;45397;e;31665;e;77062;e
;Central Africa;16805;e;14161;e;30966;e
;East Africa;18481;e;23362;e;41843;e
;Southern Africa;7817;e;7395;e;15212;e
;America;107790;e;124358;e;232148;e
;North America;66298;e;53451;e;119749;e
;Central America and Caribbean;13799;e;19513;e;33312;e
;South America;27693;e;51394;e;79087;e
;Asia;441896;e;455035;e;896931;e
;South West Asia;162152;e;125846;e;287998;e
;South and South East Asia;141005;e;174984;e;315989;e
;East and Central Asia;138739;e;154205;e;292944;e
;Australia and Oceania;7528;e;6297;e;13825;e
;Countries of origin of foreign workers;1943408;e;1717243;e;3660651;e
;Territory of former Yugoslavia;471533;e;456902;e;928435;e
;Territory of former Serbia and Montenegro;212437;e;203444;e;415881;e
;Territory of the former Soviet Union;207737;e;323346;e;531083;e
;Territory of former Czechoslovakia;34399;e;47308;e;81707;e
;United Kingdom incl. British overseas territories;-;;-;;-;
2013-12-31;Total;3958619;e;3675009;e;7633628;e
;videlicet:;;;;;;
;Europe;3145468;e;2906328;e;6051796;e
;EU-27 (since 2020-02-01);-;;-;;-;
;EU-27 third countries (since 2020-02-01);-;;-;;-;
;EU-28 (until 2020-01-31);1815148;e;1551356;e;3366504;e
;EU-28 third countries (until 2020-01-31);2143471;e;2123653;e;4267124;e
;EU-27 (until 2013-06-30);1695984;e;1429977;e;3125961;e
;EU-27 third countries (until 2013-06-30);2262635;e;2245032;e;4507667;e
;EU-25 (until 2006-12-31);1470156;e;1241579;e;2711735;e
;EU-25 third countries (until 2006-12-31);2488463;e;2433430;e;4921893;e
;EU-15 (until 2004-04-30);980948;e;799874;e;1780822;e
;EU-15 third countries (until 2004-04-30);2977671;e;2875135;e;5852806;e
;EC-12 (until 1994-12-31);874846;e;695065;e;1569911;e
;EC-12 third countries (until 1994-12-31);3083773;e;2979944;e;6063717;e
;EC-10 (until 1985-12-31);734911;e;572093;e;1307004;e
;EC-10 third countries (until 1985-12-31);3223708;e;3102916;e;6326624;e
;EC-9 (until 1980-12-31);562323;e;428350;e;990673;e
;EC-9 third countries (until 1980-12-31);3396296;e;3246659;e;6642955;e
;EEC-6 (until 1972-12-31);483442;e;372408;e;855850;e
;EEC-6 third countries (until 1972-12-31);3475177;e;3302601;e;6777778;e
;Africa;184015;e;134562;e;318577;e
;North Africa;81733;e;52404;e;134137;e
;West Africa;52204;e;34170;e;86374;e
;Central Africa;17749;e;14555;e;32304;e
;East Africa;24467;e;25824;e;50291;e
;Southern Africa;7862;e;7609;e;15471;e
;America;111848;e;127196;e;239044;e
;North America;67953;e;55015;e;122968;e
;Central America and Caribbean;14524;e;20051;e;34575;e
;South America;29371;e;52130;e;81501;e
;Asia;478392;e;479558;e;957950;e
;South West Asia;178987;e;138078;e;317065;e
;South and South East Asia;152715;e;180678;e;333393;e
;East and Central Asia;146690;e;160802;e;307492;e
;Australia and Oceania;7826;e;6485;e;14311;e
;Countries of origin of foreign workers;1985062;e;1751453;e;3736515;e
;Territory of former Yugoslavia;491367;e;471689;e;963056;e
;Territory of former Serbia and Montenegro;219465;e;209871;e;429336;e
;Territory of the former Soviet Union;219222;e;338052;e;557274;e
;Territory of former Czechoslovakia;40200;e;51550;e;91750;e
;United Kingdom incl. British overseas territories;-;;-;;-;
2014-12-31;Total;4264511;e;3888457;e;8152968;e
;videlicet:;;;;;;
;Europe;3338180;e;3056734;e;6394914;e
;EU-27 (since 2020-02-01);-;;-;;-;
;EU-27 third countries (since 2020-02-01);-;;-;;-;
;EU-28 (until 2020-01-31);1992997;e;1679397;e;3672394;e
;EU-28 third countries (until 2020-01-31);2271514;e;2209060;e;4480574;e
;EU-27 (until 2013-06-30);1858658;e;1550389;e;3409047;e
;EU-27 third countries (until 2013-06-30);2405853;e;2338068;e;4743921;e
;EU-25 (until 2006-12-31);1559701;e;1310740;e;2870441;e
;EU-25 third countries (until 2006-12-31);2704810;e;2577717;e;5282527;e
;EU-15 (until 2004-04-30);1013572;e;825587;e;1839159;e
;EU-15 third countries (until 2004-04-30);3250939;e;3062870;e;6313809;e
;EC-12 (until 1994-12-31);906850;e;719972;e;1626822;e
;EC-12 third countries (until 1994-12-31);3357661;e;3168485;e;6526146;e
;EC-10 (until 1985-12-31);758802;e;590292;e;1349094;e
;EC-10 third countries (until 1985-12-31);3505709;e;3298165;e;6803874;e
;EC-9 (until 1980-12-31);579698;e;440832;e;1020530;e
;EC-9 third countries (until 1980-12-31);3684813;e;3447625;e;7132438;e
;EEC-6 (until 1972-12-31);499583;e;384265;e;883848;e
;EEC-6 third countries (until 1972-12-31);3764928;e;3504192;e;7269120;e
;Africa;216855;e;146890;e;363745;e
;North Africa;89114;e;55828;e;144942;e
;West Africa;60380;e;37633;e;98013;e
;Central Africa;19298;e;15046;e;34344;e
;East Africa;40423;e;30818;e;71241;e
;Southern Africa;7640;e;7565;e;15205;e
;America;115706;e;129968;e;245674;e
;North America;68758;e;55837;e;124595;e
;Central America and Caribbean;15657;e;20712;e;36369;e
;South America;31291;e;53419;e;84710;e
;Asia;550241;e;524794;e;1075035;e
;South West Asia;227851;e;167024;e;394875;e
;South and South East Asia;164516;e;187877;e;352393;e
;East and Central Asia;157874;e;169893;e;327767;e
;Australia and Oceania;8090;e;6677;e;14767;e
;Countries of origin of foreign workers;2037037;e;1792603;e;3829640;e
;Territory of former Yugoslavia;527169;e;498349;e;1025518;e
;Territory of former Serbia and Montenegro;233232;e;222875;e;456107;e
;Territory of the former Soviet Union;228105;e;351389;e;579494;e
;Territory of former Czechoslovakia;44886;e;54755;e;99641;e
;United Kingdom incl. British overseas territories;64024;e;40532;e;104556;e
2015-12-31;Total;4873294;e;4234599;e;9107893;e
;videlicet:;;;;;;
;Europe;3583733;e;3247695;e;6831428;e
;EU-27 (since 2020-02-01);-;;-;;-;
;EU-27 third countries (since 2020-02-01);-;;-;;-;
;EU-28 (until 2020-01-31);2188257;e;1824922;e;4013179;e
;EU-28 third countries (until 2020-01-31);2685037;e;2409677;e;5094714;e
;EU-27 (until 2013-06-30);2032714;e;1682570;e;3715284;e
;EU-27 third countries (until 2013-06-30);2840580;e;2552029;e;5392609;e
;EU-25 (until 2006-12-31);1652798;e;1382842;e;3035640;e
;EU-25 third countries (until 2006-12-31);3220496;e;2851757;e;6072253;e
;EU-15 (until 2004-04-30);1046447;e;852522;e;1898969;e
;EU-15 third countries (until 2004-04-30);3826847;e;3382077;e;7208924;e
;EC-12 (until 1994-12-31);938209;e;745119;e;1683328;e
;EC-12 third countries (until 1994-12-31);3935085;e;3489480;e;7424565;e
;EC-10 (until 1985-12-31);783443;e;610038;e;1393481;e
;EC-10 third countries (until 1985-12-31);4089851;e;3624561;e;7714412;e
;EC-9 (until 1980-12-31);598122;e;455428;e;1053550;e
;EC-9 third countries (until 1980-12-31);4275172;e;3779171;e;8054343;e
;EEC-6 (until 1972-12-31);515940;e;397709;e;913649;e
;EEC-6 third countries (until 1972-12-31);4357354;e;3836890;e;8194244;e
;Africa;266056;e;162992;e;429048;e
;North Africa;100260;e;59172;e;159432;e
;West Africa;76455;e;42457;e;118912;e
;Central Africa;23663;e;15728;e;39391;e
;East Africa;57985;e;37982;e;95967;e
;Southern Africa;7693;e;7653;e;15346;e
;America;118831;e;132998;e;251829;e
;North America;70601;e;57261;e;127862;e
;Central America and Caribbean;15947;e;21077;e;37024;e
;South America;32283;e;54660;e;86943;e
;Asia;845570;e;653608;e;1499178;e
;South West Asia;452138;e;264941;e;717079;e
;South and South East Asia;188370;e;196587;e;384957;e
;East and Central Asia;205062;e;192080;e;397142;e
;Australia and Oceania;8700;e;7112;e;15812;e
;Countries of origin of foreign workers;2104331;e;1844273;e;3948604;e
;Territory of former Yugoslavia;577621;e;536140;e;1113761;e
;Territory of former Serbia and Montenegro;253073;e;238525;e;491598;e
;Territory of the former Soviet Union;243742;e;369291;e;613033;e
;Territory of former Czechoslovakia;50019;e;58139;e;108158;e
;United Kingdom incl. British overseas territories;65524;e;41210;e;106734;e
2016-12-31;Total;5429425;e;4609655;e;10039080;e
;videlicet:;;;;;;
;Europe;3715935;e;3358045;e;7073980;e
;EU-27 (since 2020-02-01);-;;-;;-;
;EU-27 third countries (since 2020-02-01);-;;-;;-;
;EU-28 (until 2020-01-31);2335520;e;1944245;e;4279770;e
;EU-28 third countries (until 2020-01-31);3093905;e;2665410;e;5759310;e
;EU-27 (until 2013-06-30);2159840;e;1787325;e;3947165;e
;EU-27 third countries (until 2013-06-30);3269580;e;2822335;e;6091915;e
;EU-25 (until 2006-12-31);1714085;e;1436100;e;3150185;e
;EU-25 third countries (until 2006-12-31);3715340;e;3173560;e;6888895;e
;EU-15 (until 2004-04-30);1071045;e;874660;e;1945705;e
;EU-15 third countries (until 2004-04-30);4358375;e;3734995;e;8093375;e
;EC-12 (until 1994-12-31);961535;e;765610;e;1727145;e
;EC-12 third countries (until 1994-12-31);4467885;e;3844045;e;8311935;e
;EC-10 (until 1985-12-31);801425;e;626080;e;1427505;e
;EC-10 third countries (until 1985-12-31);4628000;e;3983575;e;8611575;e
;EC-9 (until 1980-12-31);611865;e;467160;e;1079030;e
;EC-9 third countries (until 1980-12-31);4817555;e;4142495;e;8960050;e
;EEC-6 (until 1972-12-31);528205;e;408865;e;937070;e
;EEC-6 third countries (until 1972-12-31);4901220;e;4200790;e;9102010;e
;Africa;322240;e;188300;e;510535;e
;North Africa;107980;e;63275;e;171255;e
;West Africa;99260;e;50400;e;149665;e
;Central Africa;25250;e;16615;e;41870;e
;East Africa;81745;e;49900;e;131640;e
;Southern Africa;8005;e;8105;e;16110;e
;America;122575;e;137265;e;259840;e
;North America;72135;e;58895;e;131030;e
;Central America and Caribbean;16615;e;21580;e;38195;e
;South America;33830;e;56790;e;90620;e
;Asia;1197135;e;880195;e;2077330;e
;South West Asia;693100;e;432370;e;1125465;e
;South and South East Asia;209025;e;207595;e;416615;e
;East and Central Asia;295010;e;240235;e;535245;e
;Australia and Oceania;9300;e;7505;e;16805;e
;Countries of origin of foreign workers;2133425;e;1863440;e;3996865;e
;Territory of former Yugoslavia;592980;e;542980;e;1135960;e
;Territory of former Serbia and Montenegro;245370;e;229935;e;475305;e
;Territory of the former Soviet Union;262855;e;391535;e;654390;e
;Territory of former Czechoslovakia;52585;e;60175;e;112760;e
;United Kingdom incl. British overseas territories;66400;e;41415;e;107815;e
2017-12-31;Total;5742180;e;4881760;e;10623940;e
;videlicet:;;;;;;
;Europe;3972430;e;3534880;e;7507310;e
;EU-27 (since 2020-02-01);-;;-;;-;
;EU-27 third countries (since 2020-02-01);-;;-;;-;
;EU-28 (until 2020-01-31);2583730;e;2117560;e;4701290;e
;EU-28 third countries (until 2020-01-31);3158455;e;2764195;e;5922650;e
;EU-27 (until 2013-06-30);2387365;e;1946025;e;4333390;e
;EU-27 third countries (until 2013-06-30);3354815;e;2935735;e;6290550;e
;EU-25 (until 2006-12-31);1862090;e;1538110;e;3400195;e
;EU-25 third countries (until 2006-12-31);3880095;e;3343650;e;7223745;e
;EU-15 (until 2004-04-30);1146435;e;928310;e;2074745;e
;EU-15 third countries (until 2004-04-30);4595745;e;3953450;e;8549195;e
;EC-12 (until 1994-12-31);1029645;e;812340;e;1841990;e
;EC-12 third countries (until 1994-12-31);4712535;e;4069415;e;8781955;e
;EC-10 (until 1985-12-31);853130;e;664040;e;1517170;e
;EC-10 third countries (until 1985-12-31);4889055;e;4217720;e;9106775;e
;EC-9 (until 1980-12-31);655850;e;499075;e;1154920;e
;EC-9 third countries (until 1980-12-31);5086335;e;4382685;e;9469020;e
;EEC-6 (until 1972-12-31);561550;e;434435;e;995985;e
;EEC-6 third countries (until 1972-12-31);5180630;e;4447325;e;9627955;e
;Africa;335375;e;204010;e;539385;e
;North Africa;107700;e;66305;e;174010;e
;West Africa;104730;e;55770;e;160500;e
;Central Africa;25475;e;17215;e;42690;e
;East Africa;89145;e;56030;e;145175;e
;Southern Africa;8325;e;8685;e;17010;e
;America;128390;e;143030;e;271425;e
;North America;74325;e;60910;e;135235;e
;Central America and Caribbean;17345;e;22095;e;39435;e
;South America;36725;e;60030;e;96750;e
;Asia;1233565;e;950845;e;2184410;e
;South West Asia;721750;e;484615;e;1206365;e
;South and South East Asia;214935;e;217775;e;432710;e
;East and Central Asia;296885;e;248455;e;545340;e
;Australia and Oceania;9610;e;7750;e;17360;e
;Countries of origin of foreign workers;2205180;e;1908105;e;4113290;e
;Territory of former Yugoslavia;627245;e;562635;e;1189885;e
;Territory of former Serbia and Montenegro;250940;e;230885;e;481825;e
;Territory of the former Soviet Union;274030;e;404400;e;678425;e
;Territory of former Czechoslovakia;56910;e;63375;e;120285;e
;United Kingdom incl. British overseas territories;72440;e;44815;e;117255;e
2018-12-31;Total;5872480;e;5042975;e;10915455;e
;videlicet:;;;;;;
;Europe;4034845;e;3601770;e;7636615;e
;EU-27 (since 2020-02-01);2557635;e;2125965;e;4683600;e
;EU-27 third countries (since 2020-02-01);3314845;e;2917010;e;6231855;e
;EU-28 (until 2020-01-31);2623840;e;2165915;e;4789755;e
;EU-28 third countries (until 2020-01-31);3248640;e;2877060;e;6125700;e
;EU-27 (until 2013-06-30);2411820;e;1982270;e;4394085;e
;EU-27 third countries (until 2013-06-30);3460660;e;3060710;e;6521370;e
;EU-25 (until 2006-12-31);1829425;e;1531370;e;3360800;e
;EU-25 third countries (until 2006-12-31);4043050;e;3511605;e;7554655;e
;EU-15 (until 2004-04-30);1118135;e;914445;e;2032580;e
;EU-15 third countries (until 2004-04-30);4754345;e;4128530;e;8882875;e
;EC-12 (until 1994-12-31);1005685;e;801905;e;1807595;e
;EC-12 third countries (until 1994-12-31);4866795;e;4241070;e;9107860;e
;EC-10 (until 1985-12-31);837525;e;655160;e;1492685;e
;EC-10 third countries (until 1985-12-31);5034955;e;4387820;e;9422770;e
;EC-9 (until 1980-12-31);640375;e;489100;e;1129475;e
;EC-9 third countries (until 1980-12-31);5232105;e;4553875;e;9785980;e
;EEC-6 (until 1972-12-31);554225;e;430815;e;985040;e
;EEC-6 third countries (until 1972-12-31);5318255;e;4612160;e;9930415;e
;Africa;347385;e;222730;e;570115;e
;North Africa;107665;e;69960;e;177625;e
;West Africa;110330;e;63250;e;173580;e
;Central Africa;26355;e;18255;e;44605;e
;East Africa;94330;e;61830;e;156155;e
;Southern Africa;8710;e;9440;e;18150;e
;America;134055;e;149530;e;283585;e
;North America;75505;e;62275;e;137780;e
;Central America and Caribbean;18315;e;23105;e;41420;e
;South America;40240;e;64150;e;104385;e
;Asia;1281245;e;1016725;e;2297970;e
;South West Asia;752160;e;526660;e;1278820;e
;South and South East Asia;226215;e;231005;e;457215;e
;East and Central Asia;302870;e;259060;e;561930;e
;Australia and Oceania;9865;e;7930;e;17795;e
;Countries of origin of foreign workers;2224845;e;1932350;e;4157195;e
;Territory of former Yugoslavia;660190;e;587185;e;1247375;e
;Territory of former Serbia and Montenegro;260240;e;236300;e;496540;e
;Territory of the former Soviet Union;280610;e;416095;e;696705;e
;Territory of former Czechoslovakia;57685;e;64160;e;121850;e
;United Kingdom incl. British overseas territories;66590;e;40325;e;106915;e
2019-12-31;Total;6013925;e;5214370;e;11228300;e
;videlicet:;;;;;;
;Europe;4109145;e;3680680;e;7789825;e
;EU-27 (since 2020-02-01);2606820;e;2182310;e;4789130;e
;EU-27 third countries (since 2020-02-01);3407105;e;3032065;e;6439170;e
;EU-28 (until 2020-01-31);2665570;e;2216925;e;4882495;e
;EU-28 third countries (until 2020-01-31);3348355;e;2997450;e;6345805;e
;EU-27 (until 2013-06-30);2443505;e;2024095;e;4467605;e
;EU-27 third countries (until 2013-06-30);3570420;e;3190275;e;6760695;e
;EU-25 (until 2006-12-31);1821360;e;1537850;e;3359210;e
;EU-25 third countries (until 2006-12-31);4192565;e;3676520;e;7869090;e
;EU-15 (until 2004-04-30);1111365;e;913015;e;2024375;e
;EU-15 third countries (until 2004-04-30);4902565;e;4301360;e;9203920;e
;EC-12 (until 1994-12-31);999610;e;800535;e;1800140;e
;EC-12 third countries (until 1994-12-31);5014315;e;4413840;e;9428155;e
;EC-10 (until 1985-12-31);830740;e;653240;e;1483980;e
;EC-10 third countries (until 1985-12-31);5183190;e;4561130;e;9744320;e
;EC-9 (until 1980-12-31);633980;e;486350;e;1120330;e
;EC-9 third countries (until 1980-12-31);5379945;e;4728020;e;10107970;e
;EEC-6 (until 1972-12-31);555055;e;433425;e;988480;e
;EEC-6 third countries (until 1972-12-31);5458875;e;4780945;e;10239820;e
;Africa;359480;e;241445;e;600925;e
;North Africa;110575;e;74440;e;185015;e
;West Africa;115315;e;70060;e;185370;e
;Central Africa;27410;e;19885;e;47295;e
;East Africa;96945;e;66815;e;163765;e
;Southern Africa;9240;e;10245;e;19480;e
;America;140135;e;156575;e;296710;e
;North America;76635;e;63630;e;140265;e
;Central America and Caribbean;19190;e;24140;e;43330;e
;South America;44310;e;68805;e;113120;e
;Asia;1327910;e;1080410;e;2408320;e
;South West Asia;777365;e;562780;e;1340145;e
;South and South East Asia;241480;e;247255;e;488735;e
;East and Central Asia;309070;e;270370;e;579440;e
;Australia and Oceania;10310;e;8035;e;18345;e
;Countries of origin of foreign workers;2258570;e;1962825;e;4221395;e
;Territory of former Yugoslavia;694145;e;613105;e;1307250;e
;Territory of former Serbia and Montenegro;271865;e;244875;e;516740;e
;Territory of the former Soviet Union;287570;e;427895;e;715465;e
;Territory of former Czechoslovakia;58755;e;65100;e;123855;e
;United Kingdom incl. British overseas territories;59145;e;34980;e;94120;e
2020-12-31;Total;6102625;e;5329835;e;11432460;e
;videlicet:;;;;;;
;Europe;4170550;e;3758125;e;7928675;e
;EU-27 (since 2020-02-01);2656720;e;2239185;e;4895905;e
;EU-27 third countries (since 2020-02-01);3445905;e;3090650;e;6536555;e
;EU-28 (until 2020-01-31);2714350;e;2272930;e;4987280;e
;EU-28 third countries (until 2020-01-31);3388275;e;3056905;e;6445180;e
;EU-27 (until 2013-06-30);2486680;e;2073755;e;4560435;e
;EU-27 third countries (until 2013-06-30);3615940;e;3256080;e;6872025;e
;EU-25 (until 2006-12-31);1822340;e;1550220;e;3372555;e
;EU-25 third countries (until 2006-12-31);4280285;e;3779615;e;8059900;e
;EU-15 (until 2004-04-30);1113395;e;918110;e;2031510;e
;EU-15 third countries (until 2004-04-30);4989225;e;4411720;e;9400950;e
;EC-12 (until 1994-12-31);1001770;e;805385;e;1807155;e
;EC-12 third countries (until 1994-12-31);5100855;e;4524450;e;9625305;e
;EC-10 (until 1985-12-31);831065;e;655890;e;1486955;e
;EC-10 third countries (until 1985-12-31);5271560;e;4673945;e;9945505;e
;EC-9 (until 1980-12-31);634350;e;488320;e;1122670;e
;EC-9 third countries (until 1980-12-31);5468275;e;4841515;e;10309790;e
;EEC-6 (until 1972-12-31);556075;e;436095;e;992170;e
;EEC-6 third countries (until 1972-12-31);5546550;e;4893740;e;10440290;e
;Africa;365180;e;250650;e;615830;e
;North Africa;112975;e;76645;e;189620;e
;West Africa;117080;e;73110;e;190190;e
;Central Africa;27150;e;20375;e;47525;e
;East Africa;98500;e;70030;e;168525;e
;Southern Africa;9480;e;10490;e;19970;e
;America;138725;e;155555;e;294280;e
;North America;74295;e;61340;e;135635;e
;Central America and Caribbean;19070;e;24105;e;43175;e
;South America;45360;e;70110;e;115470;e
;Asia;1349065;e;1108470;e;2457535;e
;South West Asia;793595;e;581230;e;1374825;e
;South and South East Asia;246395;e;256560;e;502955;e
;East and Central Asia;309075;e;270675;e;579755;e
;Australia and Oceania;9905;e;7520;e;17425;e
;Countries of origin of foreign workers;2272895;e;1986760;e;4259655;e
;Territory of former Yugoslavia;711005;e;635760;e;1346765;e
;Territory of former Serbia and Montenegro;278260;e;253610;e;531875;e
;Territory of the former Soviet Union;291265;e;434895;e;726155;e
;Territory of former Czechoslovakia;58720;e;65820;e;124535;e
;United Kingdom incl. British overseas territories;58025;e;34125;e;92150;e
2021-12-31;Total;6306795;e;5510995;e;11817790;e
;videlicet:;;;;;;
;Europe;4257985;e;3841575;e;8099555;e
;EU-27 (since 2020-02-01);2700930;e;2284560;e;4985490;e
;EU-27 third countries (since 2020-02-01);3605865;e;3226435;e;6832300;e
;EU-28 (until 2020-01-31);2754875;e;2315560;e;5070430;e
;EU-28 third countries (until 2020-01-31);3551920;e;3195435;e;6747355;e
;EU-27 (until 2013-06-30);2523525;e;2112300;e;4635825;e
;EU-27 third countries (until 2013-06-30);3783270;e;3398695;e;7181965;e
;EU-25 (until 2006-12-31);1821985;e;1558420;e;3380400;e
;EU-25 third countries (until 2006-12-31);4484810;e;3952575;e;8437385;e
;EU-15 (until 2004-04-30);1110195;e;920130;e;2030325;e
;EU-15 third countries (until 2004-04-30);5196600;e;4590860;e;9787465;e
;EC-12 (until 1994-12-31);998875;e;806970;e;1805845;e
;EC-12 third countries (until 1994-12-31);5307920;e;4704020;e;10011940;e
;EC-10 (until 1985-12-31);824825;e;654430;e;1479255;e
;EC-10 third countries (until 1985-12-31);5481970;e;4856565;e;10338535;e
;EC-9 (until 1980-12-31);629395;e;487295;e;1116690;e
;EC-9 third countries (until 1980-12-31);5677400;e;5023695;e;10701100;e
;EEC-6 (until 1972-12-31);554190;e;437480;e;991670;e
;EEC-6 third countries (until 1972-12-31);5752605;e;5073515;e;10826120;e
;Africa;383750;e;266910;e;650665;e
;North Africa;122575;e;82015;e;204590;e
;West Africa;120915;e;76625;e;197540;e
;Central Africa;28320;e;21540;e;49860;e
;East Africa;102145;e;75805;e;177955;e
;Southern Africa;9800;e;10920;e;20725;e
;America;144255;e;161810;e;306065;e
;North America;75300;e;62485;e;137785;e
;Central America and Caribbean;20375;e;25470;e;45845;e
;South America;48580;e;73855;e;122435;e
;Asia;1439000;e;1181845;e;2620845;e
;South West Asia;839690;e;617100;e;1456790;e
;South and South East Asia;265680;e;275505;e;541190;e
;East and Central Asia;333630;e;289235;e;622870;e
;Australia and Oceania;9750;e;7300;e;17050;e
;Countries of origin of foreign workers;2304220;e;2020675;e;4324895;e
;Territory of former Yugoslavia;737105;e;665530;e;1402635;e
;Territory of former Serbia and Montenegro;291290;e;268660;e;559950;e
;Territory of the former Soviet Union;310875;e;449675;e;760545;e
;Territory of former Czechoslovakia;60770;e;67295;e;128065;e
;United Kingdom incl. British overseas territories;54295;e;31375;e;85670;e
2022-12-31;Total;7005400;e;6378510;e;13383910;e
;videlicet:;;;;;;
;Europe;4748600;e;4573480;e;9322075;e
;EU-27 (since 2020-02-01);2742140;e;2322375;e;5064515;e
;EU-27 third countries (since 2020-02-01);4263260;e;4056135;e;8319395;e
;EU-28 (until 2020-01-31);2795830;e;2353290;e;5149120;e
;EU-28 third countries (until 2020-01-31);4209570;e;4025215;e;8234790;e
;EU-27 (until 2013-06-30);2564510;e;2148290;e;4712800;e
;EU-27 third countries (until 2013-06-30);4440890;e;4230220;e;8671110;e
;EU-25 (until 2006-12-31);1830705;e;1568760;e;3399465;e
;EU-25 third countries (until 2006-12-31);5174695;e;4809745;e;9984445;e
;EU-15 (until 2004-04-30);1111630;e;922745;e;2034370;e
;EU-15 third countries (until 2004-04-30);5893775;e;5455765;e;11349540;e
;EC-12 (until 1994-12-31);1000405;e;809170;e;1809580;e
;EC-12 third countries (until 1994-12-31);6004995;e;5569335;e;11574330;e
;EC-10 (until 1985-12-31);822665;e;654015;e;1476680;e
;EC-10 third countries (until 1985-12-31);6182735;e;5724490;e;11907230;e
;EC-9 (until 1980-12-31);628020;e;487390;e;1115410;e
;EC-9 third countries (until 1980-12-31);6377380;e;5891120;e;12268500;e
;EEC-6 (until 1972-12-31);552840;e;437555;e;990390;e
;EEC-6 third countries (until 1972-12-31);6452565;e;5940955;e;12393520;e
;Africa;419015;e;291150;e;710165;e
;North Africa;140585;e;90560;e;231145;e
;West Africa;128985;e;82180;e;211165;e
;Central Africa;31130;e;23430;e;54560;e
;East Africa;107635;e;82915;e;190550;e
;Southern Africa;10675;e;12065;e;22740;e
;America;154630;e;173520;e;328150;e
;North America;76675;e;63925;e;140600;e
;Central America and Caribbean;22495;e;27810;e;50305;e
;South America;55460;e;81785;e;137245;e
;Asia;1599330;e;1279710;e;2879035;e
;South West Asia;910955;e;654070;e;1565020;e
;South and South East Asia;301990;e;304585;e;606575;e
;East and Central Asia;386390;e;321050;e;707440;e
;Australia and Oceania;9815;e;7390;e;17205;e
;Countries of origin of foreign workers;2370630;e;2057280;e;4427910;e
;Territory of former Yugoslavia;769240;e;689030;e;1458270;e
;Territory of former Serbia and Montenegro;309685;e;280030;e;589715;e
;Territory of the former Soviet Union;713145;e;1121605;e;1834750;e
