Year,total offences: recorded cases,"total offences: less than 20,000 inhabitants","total offences: 20,000 up to 100,000 inhabitants","total offences: 100,000 up to 500,000 inhabitants","total offences: 500,000 inhabitants and up",total offences: male,total offences: female,total offences: number of non-German suspects,offences against life: recorded cases,"offences against life: less than 20,000 inhabitants","offences against life: 20,000 up to 100,000 inhabitants","offences against life: 100,000 up to 500,000 inhabitants","offences against life: 500,000 inhabitants and up",offences against life: male,offences against life: female,offences against life: number of non-German suspects,murder (sect. 211 PC): recorded cases,"murder (sect. 211 PC): less than 20,000 inhabitants","murder (sect. 211 PC): 20,000 up to 100,000 inhabitants","murder (sect. 211 PC): 100,000 up to 500,000 inhabitants","murder (sect. 211 PC): 500,000 inhabitants and up",murder (sect. 211 PC): male,murder (sect. 211 PC): female,murder (sect. 211 PC): number of non-German suspects,robbery attended with murder: recorded cases,"robbery attended with murder: less than 20,000 inhabitants","robbery attended with murder: 20,000 up to 100,000 inhabitants","robbery attended with murder: 100,000 up to 500,000 inhabitants","robbery attended with murder: 500,000 inhabitants and up",robbery attended with murder: male,robbery attended with murder: female,robbery attended with murder: number of non-German suspects,sexual murder: recorded cases,"sexual murder: less than 20,000 inhabitants","sexual murder: 20,000 up to 100,000 inhabitants","sexual murder: 100,000 up to 500,000 inhabitants","sexual murder: 500,000 inhabitants and up",sexual murder: male,sexual murder: female,sexual murder: number of non-German suspects,offences against sexual self-determination: recorded cases,"offences against sexual self-determination: less than 20,000 inhabitants","offences against sexual self-determination: 20,000 up to 100,000 inhabitants","offences against sexual self-determination: 100,000 up to 500,000 inhabitants","offences against sexual self-determination: 500,000 inhabitants and up",offences against sexual self-determination: male,offences against sexual self-determination: female,offences against sexual self-determination: number of non-German suspects,"offences against sexual self-determination with use of violence or exploiting a state of dependence (sects. 174, 174a, 174b, 174c, 177, 178 PC): recorded cases","offences against sexual self-determination with use of violence or exploiting a state of dependence (sects. 174, 174a, 174b, 174c, 177, 178 PC): less than 20,000 inhabitants","offences against sexual self-determination with use of violence or exploiting a state of dependence (sects. 174, 174a, 174b, 174c, 177, 178 PC): 20,000 up to 100,000 inhabitants","offences against sexual self-determination with use of violence or exploiting a state of dependence (sects. 174, 174a, 174b, 174c, 177, 178 PC): 100,000 up to 500,000 inhabitants","offences against sexual self-determination with use of violence or exploiting a state of dependence (sects. 174, 174a, 174b, 174c, 177, 178 PC): 500,000 inhabitants and up","offences against sexual self-determination with use of violence or exploiting a state of dependence (sects. 174, 174a, 174b, 174c, 177, 178 PC): male","offences against sexual self-determination with use of violence or exploiting a state of dependence (sects. 174, 174a, 174b, 174c, 177, 178 PC): female","offences against sexual self-determination with use of violence or exploiting a state of dependence (sects. 174, 174a, 174b, 174c, 177, 178 PC): number of non-German suspects","rape by sudden attack (individual offender) (sect. 177 (2) no. 1, (3 and 4) PC): recorded cases","rape by sudden attack (individual offender) (sect. 177 (2) no. 1, (3 and 4) PC): less than 20,000 inhabitants","rape by sudden attack (individual offender) (sect. 177 (2) no. 1, (3 and 4) PC): 20,000 up to 100,000 inhabitants","rape by sudden attack (individual offender) (sect. 177 (2) no. 1, (3 and 4) PC): 100,000 up to 500,000 inhabitants","rape by sudden attack (individual offender) (sect. 177 (2) no. 1, (3 and 4) PC): 500,000 inhabitants and up","rape by sudden attack (individual offender) (sect. 177 (2) no. 1, (3 and 4) PC): male","rape by sudden attack (individual offender) (sect. 177 (2) no. 1, (3 and 4) PC): female","rape by sudden attack (individual offender) (sect. 177 (2) no. 1, (3 and 4) PC): number of non-German suspects",rape by sudden attack (group of offenders) (sect. 177 (2) no. 2 PC): recorded cases,"rape by sudden attack (group of offenders) (sect. 177 (2) no. 2 PC): less than 20,000 inhabitants","rape by sudden attack (group of offenders) (sect. 177 (2) no. 2 PC): 20,000 up to 100,000 inhabitants","rape by sudden attack (group of offenders) (sect. 177 (2) no. 2 PC): 100,000 up to 500,000 inhabitants","rape by sudden attack (group of offenders) (sect. 177 (2) no. 2 PC): 500,000 inhabitants and up",rape by sudden attack (group of offenders) (sect. 177 (2) no. 2 PC): male,rape by sudden attack (group of offenders) (sect. 177 (2) no. 2 PC): female,rape by sudden attack (group of offenders) (sect. 177 (2) no. 2 PC): number of non-German suspects,"sexual abuse (sects. 176, 176a, 176b, 179, 182, 183, 183a PC): recorded cases","sexual abuse (sects. 176, 176a, 176b, 179, 182, 183, 183a PC): less than 20,000 inhabitants","sexual abuse (sects. 176, 176a, 176b, 179, 182, 183, 183a PC): 20,000 up to 100,000 inhabitants","sexual abuse (sects. 176, 176a, 176b, 179, 182, 183, 183a PC): 100,000 up to 500,000 inhabitants","sexual abuse (sects. 176, 176a, 176b, 179, 182, 183, 183a PC): 500,000 inhabitants and up","sexual abuse (sects. 176, 176a, 176b, 179, 182, 183, 183a PC): male","sexual abuse (sects. 176, 176a, 176b, 179, 182, 183, 183a PC): female","sexual abuse (sects. 176, 176a, 176b, 179, 182, 183, 183a PC): number of non-German suspects","sexual abuse of children (sects. 176, 176a, 176b PC): recorded cases","sexual abuse of children (sects. 176, 176a, 176b PC): less than 20,000 inhabitants","sexual abuse of children (sects. 176, 176a, 176b PC): 20,000 up to 100,000 inhabitants","sexual abuse of children (sects. 176, 176a, 176b PC): 100,000 up to 500,000 inhabitants","sexual abuse of children (sects. 176, 176a, 176b PC): 500,000 inhabitants and up","sexual abuse of children (sects. 176, 176a, 176b PC): male","sexual abuse of children (sects. 176, 176a, 176b PC): female","sexual abuse of children (sects. 176, 176a, 176b PC): number of non-German suspects","robbery, extortion resembling robbery, and assault on motorists with intent to rob (sects. 249-252, 255, 316a PC): recorded cases","robbery, extortion resembling robbery, and assault on motorists with intent to rob (sects. 249-252, 255, 316a PC): less than 20,000 inhabitants","robbery, extortion resembling robbery, and assault on motorists with intent to rob (sects. 249-252, 255, 316a PC): 20,000 up to 100,000 inhabitants","robbery, extortion resembling robbery, and assault on motorists with intent to rob (sects. 249-252, 255, 316a PC): 100,000 up to 500,000 inhabitants","robbery, extortion resembling robbery, and assault on motorists with intent to rob (sects. 249-252, 255, 316a PC): 500,000 inhabitants and up","robbery, extortion resembling robbery, and assault on motorists with intent to rob (sects. 249-252, 255, 316a PC): male","robbery, extortion resembling robbery, and assault on motorists with intent to rob (sects. 249-252, 255, 316a PC): female","robbery, extortion resembling robbery, and assault on motorists with intent to rob (sects. 249-252, 255, 316a PC): number of non-German suspects",serious robbery of ficial institutions (banks/savings banks) (sect. 250 PC): recorded cases,"serious robbery of ficial institutions (banks/savings banks) (sect. 250 PC): less than 20,000 inhabitants","serious robbery of ficial institutions (banks/savings banks) (sect. 250 PC): 20,000 up to 100,000 inhabitants","serious robbery of ficial institutions (banks/savings banks) (sect. 250 PC): 100,000 up to 500,000 inhabitants","serious robbery of ficial institutions (banks/savings banks) (sect. 250 PC): 500,000 inhabitants and up",serious robbery of ficial institutions (banks/savings banks) (sect. 250 PC): male,serious robbery of ficial institutions (banks/savings banks) (sect. 250 PC): female,serious robbery of ficial institutions (banks/savings banks) (sect. 250 PC): number of non-German suspects,handbag robbery: recorded cases,"handbag robbery: less than 20,000 inhabitants","handbag robbery: 20,000 up to 100,000 inhabitants","handbag robbery: 100,000 up to 500,000 inhabitants","handbag robbery: 500,000 inhabitants and up",handbag robbery: male,handbag robbery: female,handbag robbery: number of non-German suspects,"bodily injury (sects. 223-227, 229, 231 PC): recorded cases","bodily injury (sects. 223-227, 229, 231 PC): less than 20,000 inhabitants","bodily injury (sects. 223-227, 229, 231 PC): 20,000 up to 100,000 inhabitants","bodily injury (sects. 223-227, 229, 231 PC): 100,000 up to 500,000 inhabitants","bodily injury (sects. 223-227, 229, 231 PC): 500,000 inhabitants and up","bodily injury (sects. 223-227, 229, 231 PC): male","bodily injury (sects. 223-227, 229, 231 PC): female","bodily injury (sects. 223-227, 229, 231 PC): number of non-German suspects",serious shoplifting: recorded cases,"serious shoplifting: less than 20,000 inhabitants","serious shoplifting: 20,000 up to 100,000 inhabitants","serious shoplifting: 100,000 up to 500,000 inhabitants","serious shoplifting: 500,000 inhabitants and up",serious shoplifting: male,serious shoplifting: female,serious shoplifting: number of non-German suspects,daytime burglary of a residence: recorded cases,"daytime burglary of a residence: less than 20,000 inhabitants","daytime burglary of a residence: 20,000 up to 100,000 inhabitants","daytime burglary of a residence: 100,000 up to 500,000 inhabitants","daytime burglary of a residence: 500,000 inhabitants and up",daytime burglary of a residence: male,daytime burglary of a residence: female,daytime burglary of a residence: number of non-German suspects,property and forgery offences: recorded cases,"property and forgery offences: less than 20,000 inhabitants","property and forgery offences: 20,000 up to 100,000 inhabitants","property and forgery offences: 100,000 up to 500,000 inhabitants","property and forgery offences: 500,000 inhabitants and up",property and forgery offences: male,property and forgery offences: female,property and forgery offences: number of non-German suspects,"fraud (sects. 263, 263a, 264, 264a, 265, 265a, 265b PC): recorded cases","fraud (sects. 263, 263a, 264, 264a, 265, 265a, 265b PC): less than 20,000 inhabitants","fraud (sects. 263, 263a, 264, 264a, 265, 265a, 265b PC): 20,000 up to 100,000 inhabitants","fraud (sects. 263, 263a, 264, 264a, 265, 265a, 265b PC): 100,000 up to 500,000 inhabitants","fraud (sects. 263, 263a, 264, 264a, 265, 265a, 265b PC): 500,000 inhabitants and up","fraud (sects. 263, 263a, 264, 264a, 265, 265a, 265b PC): male","fraud (sects. 263, 263a, 264, 264a, 265, 265a, 265b PC): female","fraud (sects. 263, 263a, 264, 264a, 265, 265a, 265b PC): number of non-German suspects","unauthorised trafficking in, and smuggling of drugs under sect. 29 NCA: recorded cases","unauthorised trafficking in, and smuggling of drugs under sect. 29 NCA: less than 20,000 inhabitants","unauthorised trafficking in, and smuggling of drugs under sect. 29 NCA: 20,000 up to 100,000 inhabitants","unauthorised trafficking in, and smuggling of drugs under sect. 29 NCA: 100,000 up to 500,000 inhabitants","unauthorised trafficking in, and smuggling of drugs under sect. 29 NCA: 500,000 inhabitants and up","unauthorised trafficking in, and smuggling of drugs under sect. 29 NCA: male","unauthorised trafficking in, and smuggling of drugs under sect. 29 NCA: female","unauthorised trafficking in, and smuggling of drugs under sect. 29 NCA: number of non-German suspects","unauthorised trafficking, production of, dispensing, and possession of drugs (Sect. 29a (1) no. 2 NCA) (significant amount): recorded cases","unauthorised trafficking, production of, dispensing, and possession of drugs (Sect. 29a (1) no. 2 NCA) (significant amount): less than 20,000 inhabitants","unauthorised trafficking, production of, dispensing, and possession of drugs (Sect. 29a (1) no. 2 NCA) (significant amount): 20,000 up to 100,000 inhabitants","unauthorised trafficking, production of, dispensing, and possession of drugs (Sect. 29a (1) no. 2 NCA) (significant amount): 100,000 up to 500,000 inhabitants","unauthorised trafficking, production of, dispensing, and possession of drugs (Sect. 29a (1) no. 2 NCA) (significant amount): 500,000 inhabitants and up","unauthorised trafficking, production of, dispensing, and possession of drugs (Sect. 29a (1) no. 2 NCA) (significant amount): male","unauthorised trafficking, production of, dispensing, and possession of drugs (Sect. 29a (1) no. 2 NCA) (significant amount): female","unauthorised trafficking, production of, dispensing, and possession of drugs (Sect. 29a (1) no. 2 NCA) (significant amount): number of non-German suspects",street crime: recorded cases,"street crime: less than 20,000 inhabitants","street crime: 20,000 up to 100,000 inhabitants","street crime: 100,000 up to 500,000 inhabitants","street crime: 500,000 inhabitants and up",street crime: male,street crime: female,street crime: number of non-German suspects,pimping (sect. 181a PC): recorded cases,"pimping (sect. 181a PC): less than 20,000 inhabitants","pimping (sect. 181a PC): 20,000 up to 100,000 inhabitants","pimping (sect. 181a PC): 100,000 up to 500,000 inhabitants","pimping (sect. 181a PC): 500,000 inhabitants and up",pimping (sect. 181a PC): male,pimping (sect. 181a PC): female,pimping (sect. 181a PC): number of non-German suspects,Consumer price index,CSI_Annual change (%),Foreigners_Total: Male,Foreigners_Total: Female,Foreigners_Total: Total,Foreigners_Europe: Male,Foreigners_Europe: Female,Foreigners_Europe: Total,Foreigners_EU-28 (until 2020-01-31): Male,Foreigners_EU-28 (until 2020-01-31): Female,Foreigners_EU-28 (until 2020-01-31): Total,Foreigners_EU-28 third countries (until 2020-01-31): Male,Foreigners_EU-28 third countries (until 2020-01-31): Female,Foreigners_EU-28 third countries (until 2020-01-31): Total,Foreigners_EU-27 (until 2013-06-30): Male,Foreigners_EU-27 (until 2013-06-30): Female,Foreigners_EU-27 (until 2013-06-30): Total,Foreigners_EU-27 third countries (until 2013-06-30): Male,Foreigners_EU-27 third countries (until 2013-06-30): Female,Foreigners_EU-27 third countries (until 2013-06-30): Total,Foreigners_EU-25 (until 2006-12-31): Male,Foreigners_EU-25 (until 2006-12-31): Female,Foreigners_EU-25 (until 2006-12-31): Total,Foreigners_EU-25 third countries (until 2006-12-31): Male,Foreigners_EU-25 third countries (until 2006-12-31): Female,Foreigners_EU-25 third countries (until 2006-12-31): Total,Foreigners_EU-15 (until 2004-04-30): Male,Foreigners_EU-15 (until 2004-04-30): Female,Foreigners_EU-15 (until 2004-04-30): Total,Foreigners_EU-15 third countries (until 2004-04-30): Male,Foreigners_EU-15 third countries (until 2004-04-30): Female,Foreigners_EU-15 third countries (until 2004-04-30): Total,Foreigners_EC-12 (until 1994-12-31): Male,Foreigners_EC-12 (until 1994-12-31): Female,Foreigners_EC-12 (until 1994-12-31): Total,Foreigners_EC-12 third countries (until 1994-12-31): Male,Foreigners_EC-12 third countries (until 1994-12-31): Female,Foreigners_EC-12 third countries (until 1994-12-31): Total,Foreigners_EC-10 (until 1985-12-31): Male,Foreigners_EC-10 (until 1985-12-31): Female,Foreigners_EC-10 (until 1985-12-31): Total,Foreigners_EC-10 third countries (until 1985-12-31): Male,Foreigners_EC-10 third countries (until 1985-12-31): Female,Foreigners_EC-10 third countries (until 1985-12-31): Total,Foreigners_EC-9 (until 1980-12-31): Male,Foreigners_EC-9 (until 1980-12-31): Female,Foreigners_EC-9 (until 1980-12-31): Total,Foreigners_EC-9 third countries (until 1980-12-31): Male,Foreigners_EC-9 third countries (until 1980-12-31): Female,Foreigners_EC-9 third countries (until 1980-12-31): Total,Foreigners_EEC-6 (until 1972-12-31): Male,Foreigners_EEC-6 (until 1972-12-31): Female,Foreigners_EEC-6 (until 1972-12-31): Total,Foreigners_EEC-6 third countries (until 1972-12-31): Male,Foreigners_EEC-6 third countries (until 1972-12-31): Female,Foreigners_EEC-6 third countries (until 1972-12-31): Total,Foreigners_Africa: Male,Foreigners_Africa: Female,Foreigners_Africa: Total,Foreigners_North Africa: Male,Foreigners_North Africa: Female,Foreigners_North Africa: Total,Foreigners_West Africa: Male,Foreigners_West Africa: Female,Foreigners_West Africa: Total,Foreigners_Central Africa: Male,Foreigners_Central Africa: Female,Foreigners_Central Africa: Total,Foreigners_East Africa: Male,Foreigners_East Africa: Female,Foreigners_East Africa: Total,Foreigners_Southern Africa: Male,Foreigners_Southern Africa: Female,Foreigners_Southern Africa: Total,Foreigners_America: Male,Foreigners_America: Female,Foreigners_America: Total,Foreigners_North America: Male,Foreigners_North America: Female,Foreigners_North America: Total,Foreigners_Central America and Caribbean: Male,Foreigners_Central America and Caribbean: Female,Foreigners_Central America and Caribbean: Total,Foreigners_South America: Male,Foreigners_South America: Female,Foreigners_South America: Total,Foreigners_Asia: Male,Foreigners_Asia: Female,Foreigners_Asia: Total,Foreigners_South West Asia: Male,Foreigners_South West Asia: Female,Foreigners_South West Asia: Total,Foreigners_South and South East Asia: Male,Foreigners_South and South East Asia: Female,Foreigners_South and South East Asia: Total,Foreigners_East and Central Asia: Male,Foreigners_East and Central Asia: Female,Foreigners_East and Central Asia: Total,Foreigners_Australia and Oceania: Male,Foreigners_Australia and Oceania: Female,Foreigners_Australia and Oceania: Total,Foreigners_Countries of origin of foreign workers: Male,Foreigners_Countries of origin of foreign workers: Female,Foreigners_Countries of origin of foreign workers: Total,Foreigners_Territory of former Yugoslavia: Male,Foreigners_Territory of former Yugoslavia: Female,Foreigners_Territory of former Yugoslavia: Total,Foreigners_Territory of former Serbia and Montenegro: Male,Foreigners_Territory of former Serbia and Montenegro: Female,Foreigners_Territory of former Serbia and Montenegro: Total,Foreigners_Territory of the former Soviet Union: Male,Foreigners_Territory of the former Soviet Union: Female,Foreigners_Territory of the former Soviet Union: Total,Foreigners_Territory of former Czechoslovakia: Male,Foreigners_Territory of former Czechoslovakia: Female,Foreigners_Territory of former Czechoslovakia: Total,Hospitals,Beds,Beds per 100 000 inhabitants,Patients,Patients per 100 000 inhabitants,Occupancy / billing days,Average length of stay,Average occupancy of hospital beds,Germans_Male_Arrivals,Germans_Male_Departures,Germans_Male_Migration balance,Germans_Female_Arrivals,Germans_Female_Departures,Germans_Female_Migration balance,Germans_Total_Arrivals,Germans_Total_Departures,Germans_Total_Migration balance,Foreigners_Male_Arrivals,Foreigners_Male_Departures,Foreigners_Male_Migration balance,Foreigners_Female_Arrivals,Foreigners_Female_Departures,Foreigners_Female_Migration balance,Foreigners_Total_Arrivals,Foreigners_Total_Departures,Foreigners_Total_Migration balance,Total_Male_Arrivals,Total_Male_Departures,Total_Male_Migration balance,Total_Female_Arrivals,Total_Female_Departures,Total_Female_Migration balance,Total_Total_Arrivals,Total_Total_Departures,Total_Total_Migration balance,Place of work in Germany_Employees,Place of residence in Germany_Employees,Pupils,School beginners,Unadjusted values_Economically active population,Unadjusted values_Persons in employment,Unadjusted values_Unemployed persons,Unadjusted values_Unemployment rate,X13 JDemetra+  trend_Economically active population,X13 JDemetra+  trend_Persons in employment,X13 JDemetra+  trend_Unemployed persons,X13 JDemetra+  trend_Unemployment rate,BV4.1 trend_Economically active population,BV4.1 trend_Persons in employment,BV4.1 trend_Unemployed persons,BV4.1 trend_Unemployment rate
2014,6082064.0,1404723.0,1602590.0,1261205.0,1755141.0,1597241.0,552263.0,617392.0,2962.0,912.0,932.0,575.0,529.0,3083.0,601.0,947.0,664.0,223.0,182.0,119.0,136.0,699.0,130.0,247.0,44.0,14.0,10.0,7.0,13.0,68.0,7.0,19.0,18.0,8.0,4.0,3.0,3.0,17.0,0.0,1.0,46982.0,14592.0,12761.0,8631.0,9897.0,30782.0,2319.0,6090.0,12537.0,3586.0,3484.0,2522.0,2876.0,10036.0,160.0,2852.0,1316.0,327.0,307.0,295.0,383.0,762.0,3.0,215.0,129.0,26.0,19.0,30.0,54.0,82.0,1.0,38.0,22422.0,7057.0,6443.0,4257.0,4444.0,14003.0,571.0,2220.0,12134.0,4528.0,3513.0,1952.0,1949.0,8807.0,429.0,1112.0,45475.0,5449.0,10903.0,11425.0,17616.0,26641.0,2794.0,10085.0,65.0,25.0,20.0,10.0,10.0,49.0,0.0,18.0,2599.0,183.0,603.0,681.0,1130.0,822.0,79.0,349.0,527429.0,133808.0,144197.0,113128.0,135464.0,361206.0,86680.0,105304.0,19600.0,2168.0,5303.0,5501.0,6524.0,11650.0,3357.0,9657.0,63282.0,14155.0,15559.0,13180.0,20337.0,6788.0,1174.0,3548.0,1178288.0,257491.0,287585.0,243992.0,354009.0,397941.0,176295.0,157142.0,968866.0,200231.0,229701.0,202474.0,305368.0,321867.0,148865.0,128584.0,46909.0,14224.0,15527.0,7794.0,9119.0,39245.0,4474.0,11903.0,9754.0,2792.0,2855.0,2150.0,1909.0,9514.0,1186.0,2638.0,1342905.0,266329.0,350467.0,287668.0,434587.0,173095.0,22656.0,48851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,4264511,3888457,8152968,3338180,3056734,6394914,1992997,1679397,3672394,2271514,2209060,4480574,1858658,1550389,3409047,2405853,2338068,4743921,1559701,1310740,2870441,2704810,2577717,5282527,1013572,825587,1839159,3250939,3062870,6313809,906850,719972,1626822,3357661,3168485,6526146,758802,590292,1349094,3505709,3298165,6803874,579698,440832,1020530,3684813,3447625,7132438,499583,384265,883848,3764928,3504192,7269120,216855,146890,363745,89114,55828,144942,60380,37633,98013,19298,15046,34344,40423,30818,71241,7640,7565,15205,115706,129968,245674,68758,55837,124595,15657,20712,36369,31291,53419,84710,550241,524794,1075035,227851,167024,394875,164516,187877,352393,157874,169893,327767,8090,6677,14767,2037037,1792603,3829640,527169,498349,1025518,233232,222875,456107,228105,351389,579494,44886,54755,99641,1980,500680,618,19148626,23645,141534.0,7.4,77.4,520952,534188,-13236,520433,533638,-13205,1041385,1067826,-26441,933852,607977,325875,600203,349154,251049,1534055,957131,576924,1454804,1142165,312639,1120636,882792,237844,2575440,2024957,550483,38292,38225,8366666,710834,41.15416666666666,39.21333333333333,1.9408333333333332,4.708333333333333,41.178333333333335,39.23250000000001,1.9458333333333335,4.716666666666668,41.1475,39.215833333333336,1.9316666666666666,4.708333333333334
2015,6330649.0,1463274.0,1675207.0,1297402.0,1812853.0,1781388.0,587648.0,911864.0,2991.0,893.0,985.0,514.0,595.0,2911.0,586.0,1023.0,649.0,200.0,210.0,114.0,124.0,641.0,90.0,207.0,36.0,11.0,12.0,5.0,8.0,53.0,3.0,18.0,13.0,7.0,1.0,2.0,3.0,11.0,0.0,1.0,46081.0,14055.0,13039.0,8596.0,9309.0,29886.0,2193.0,6592.0,12405.0,3498.0,3684.0,2547.0,2592.0,9939.0,148.0,3121.0,1134.0,270.0,318.0,244.0,298.0,690.0,2.0,237.0,146.0,17.0,46.0,34.0,49.0,79.0,1.0,33.0,21860.0,6887.0,6339.0,4166.0,4160.0,13377.0,560.0,2506.0,11808.0,4440.0,3379.0,1909.0,1831.0,8505.0,451.0,1294.0,44666.0,5430.0,11023.0,10929.0,17212.0,25829.0,2833.0,11018.0,51.0,15.0,12.0,10.0,14.0,31.0,3.0,8.0,2422.0,208.0,569.0,603.0,1040.0,666.0,68.0,311.0,528863.0,133760.0,146900.0,113066.0,134248.0,361778.0,85269.0,120054.0,21936.0,2312.0,5903.0,6445.0,7152.0,13782.0,3432.0,11897.0,70333.0,15202.0,18365.0,15474.0,21189.0,7243.0,1386.0,4339.0,1170121.0,247768.0,280422.0,243010.0,347390.0,398212.0,173537.0,177664.0,966326.0,191843.0,222979.0,203286.0,301556.0,323108.0,147133.0,146634.0,48168.0,13501.0,16006.0,8170.0,10197.0,39412.0,4530.0,12797.0,10232.0,2972.0,3108.0,2244.0,1861.0,10058.0,1180.0,2688.0,1329070.0,247562.0,348041.0,289338.0,439366.0,166357.0,21552.0,53834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5,0.5,4873294,4234599,9107893,3583733,3247695,6831428,2188257,1824922,4013179,2685037,2409677,5094714,2032714,1682570,3715284,2840580,2552029,5392609,1652798,1382842,3035640,3220496,2851757,6072253,1046447,852522,1898969,3826847,3382077,7208924,938209,745119,1683328,3935085,3489480,7424565,783443,610038,1393481,4089851,3624561,7714412,598122,455428,1053550,4275172,3779171,8054343,515940,397709,913649,4357354,3836890,8194244,266056,162992,429048,100260,59172,159432,76455,42457,118912,23663,15728,39391,57985,37982,95967,7693,7653,15346,118831,132998,251829,70601,57261,127862,15947,21077,37024,32283,54660,86943,845570,653608,1499178,452138,264941,717079,188370,196587,384957,205062,192080,397142,8700,7112,15812,2104331,1844273,3948604,577621,536140,1113761,253073,238525,491598,243742,369291,613033,50019,58139,108158,1956,499351,611,19239574,23553,141281.0,7.3,77.5,510678,519196,-8518,509980,519022,-9042,1020658,1038218,-17560,1439762,698820,740942,802603,386583,416020,2242365,1085403,1156962,1950440,1218016,732424,1312583,905605,406978,3263023,2123621,1139402,38724,38632,8335061,704125,41.33166666666667,39.524166666666666,1.8074999999999999,4.366666666666666,41.345,39.5425,1.8025000000000004,4.358333333333333,41.37166666666667,39.575,1.7966666666666669,4.341666666666668
2016,6372526.0,1590491.0,1663537.0,1222724.0,1813547.0,1767739.0,593067.0,953744.0,3242.0,1029.0,1017.0,525.0,667.0,3116.0,649.0,1276.0,761.0,230.0,242.0,117.0,171.0,678.0,106.0,291.0,45.0,13.0,11.0,10.0,11.0,74.0,7.0,46.0,9.0,3.0,3.0,3.0,0.0,7.0,0.0,4.0,47401.0,14795.0,13100.0,8092.0,10482.0,31522.0,2011.0,8698.0,14492.0,4042.0,4225.0,2678.0,3483.0,11313.0,180.0,4315.0,1132.0,264.0,320.0,258.0,286.0,726.0,2.0,248.0,225.0,38.0,48.0,27.0,110.0,90.0,0.0,61.0,22674.0,7118.0,6528.0,4010.0,4789.0,14333.0,529.0,3442.0,12019.0,4561.0,3465.0,1782.0,2011.0,8748.0,411.0,1778.0,43009.0,5438.0,10648.0,10451.0,16439.0,25409.0,2711.0,11525.0,47.0,15.0,9.0,7.0,16.0,45.0,3.0,16.0,2166.0,197.0,494.0,497.0,978.0,637.0,63.0,315.0,573450.0,147155.0,162464.0,116268.0,147335.0,393906.0,90863.0,153163.0,22476.0,2468.0,5982.0,6329.0,7587.0,13929.0,3607.0,11883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110791.0,240324.0,267092.0,215947.0,332222.0,381551.0,159084.0,188831.0,899043.0,182041.0,207391.0,176562.0,283014.0,302290.0,132858.0,152363.0,50236.0,14382.0,15979.0,8072.0,11448.0,41264.0,4575.0,14664.0,10721.0,3153.0,3118.0,2218.0,2158.0,10485.0,1232.0,2926.0,1316866.0,247554.0,345757.0,277444.0,443220.0,170817.0,21958.0,59423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.5,5429425,4609655,10039080,3715935,3358045,7073980,2335520,1944245,4279770,3093905,2665410,5759310,2159840,1787325,3947165,3269580,2822335,6091915,1714085,1436100,3150185,3715340,3173560,6888895,1071045,874660,1945705,4358375,3734995,8093375,961535,765610,1727145,4467885,3844045,8311935,801425,626080,1427505,4628000,3983575,8611575,611865,467160,1079030,4817555,4142495,8960050,528205,408865,937070,4901220,4200790,9102010,322240,188300,510535,107980,63275,171255,99260,50400,149665,25250,16615,41870,81745,49900,131640,8005,8105,16110,122575,137265,259840,72135,58895,131030,16615,21580,38195,33830,56790,90620,1197135,880195,2077330,693100,432370,1125465,209025,207595,416615,295010,240235,535245,9300,7505,16805,2133425,1863440,3996865,592980,542980,1135960,245370,229935,475305,262855,391535,654390,52585,60175,112760,1951,498718,606,19532779,23720,142170.0,7.3,77.9,534781,627272,-92491,525349,568289,-42940,1060130,1195561,-135431,1240005,898977,341028,754257,460061,294196,1994262,1359038,635224,1774786,1526249,248537,1279606,1028350,251256,3054392,2554599,499793,39327,39209,8369513,720733,42.20666666666667,40.55916666666667,1.6475,3.9083333333333337,42.1725,40.51500000000001,1.6575,3.933333333333333,42.15083333333333,40.49333333333333,1.6575,3.9249999999999994
